,Codigo_Card,Data_Hora_Vencimento_Card,Quantidade_Dias_Ate_Vencimento_Card,Data_Hora_Limite_Entrega_Planejamento,Quantidade_Dias_Ate_Vencimento_Planejamento,Flag_Vencimento_Completo_Card
204,6495cb192ddad6775766ee08,2023-06-26 18:00:00+00:00,-246.0,2023-06-23 14:00:00+00:00,-249.0,SIM
205,6495cb192ddad6775766ee08,2023-06-26 18:00:00+00:00,-246.0,2023-06-23 14:00:00+00:00,-249.0,SIM
206,649ee2ef4991fc1d60d5fa12,2023-07-03 18:00:00+00:00,-239.0,2023-06-29 15:00:00+00:00,-243.0,SIM
207,64a852fc3566c98099cdea4c,2023-07-07 18:03:00+00:00,-235.0,2023-07-07 15:30:00+00:00,-235.0,SIM
208,64a6ec60a37f05b538667d08,2023-07-07 17:00:00+00:00,-235.0,2023-06-28 14:00:00+00:00,-244.0,SIM
209,64a6ec60a37f05b538667d08,2023-07-07 17:00:00+00:00,-235.0,2023-06-28 14:00:00+00:00,-244.0,SIM
210,64a84140b13475ea02debd00,2023-07-07 17:00:00+00:00,-235.0,2023-07-07 14:00:00+00:00,-235.0,SIM
211,64a6ec60a37f05b538667d08,2023-07-07 17:00:00+00:00,-235.0,2023-06-28 14:00:00+00:00,-244.0,SIM
212,64a87f023c9d1b8bccb6b4a9,2023-07-07 19:30:00+00:00,-235.0,2023-07-07 18:59:59.999999+00:00,-235.0,SIM
213,64146c8b08c163484d6e87b1,2023-06-13 18:00:00+00:00,-259.0,2023-05-19 18:00:00+00:00,-284.0,SIM
214,64a6a1d47c11ede36908c18d,2023-07-06 18:00:00+00:00,-236.0,2023-07-06 12:00:00+00:00,-236.0,SIM
215,64ccdf9102ddd85cd3dc7fee,2023-08-04 18:00:00+00:00,-207.0,2023-08-04 08:29:59.999999+00:00,-207.0,SIM
216,64ea3079aabb16f5b0af94f7,2023-08-28 21:59:59.999999+00:00,-183.0,2023-08-26 19:04:01.999999+00:00,-185.0,SIM
217,64e8def12befaad6f6f3c842,2023-08-28 21:59:59.999999+00:00,-183.0,2023-08-25 19:04:04.999999+00:00,-186.0,SIM
218,64ea30785de87100969c0fc2,2023-08-28 21:59:59.999999+00:00,-183.0,2023-08-26 19:04:01.999999+00:00,-185.0,SIM
219,64eb81f2d1da9b51ad7402c0,2023-08-28 21:59:59.999999+00:00,-183.0,2023-08-27 19:03:56+00:00,-184.0,SIM
220,64e34613b8bba4c41ddb0cba,2023-08-24 11:00:00+00:00,-187.0,2023-08-21 09:59:59.999999+00:00,-190.0,SIM
221,64eb81f27adfcd394125d7a1,2023-08-28 19:07:00+00:00,-183.0,2023-08-27 19:03:56+00:00,-184.0,SIM
222,64e8def02ca1ecdd35c05bd1,2023-08-28 21:59:59.999999+00:00,-183.0,2023-08-25 19:04:00+00:00,-186.0,SIM
223,64e78d71e196362b9c4debb8,2023-08-28 21:59:59.999999+00:00,-183.0,2023-08-24 19:04:01.999999+00:00,-187.0,SIM
224,6452618225ac3f8dbf0a1484,2023-06-19 18:00:00+00:00,-253.0,2023-05-15 15:59:59.999999+00:00,-288.0,SIM
225,61c0f1cdd4fabe02d47d7d4d,2021-12-22 18:20:59.999999+00:00,-797.0,2021-12-20 18:30:00+00:00,-799.0,SIM
226,64d669f135c5d4cea52a766c,2023-08-30 08:16:07+00:00,-181.0,2023-08-29 14:23:36+00:00,-182.0,SIM
227,64e78d724dfba69802486fa2,2023-08-28 21:59:59.999999+00:00,-183.0,2023-08-24 19:04:04+00:00,-187.0,SIM
228,64e63bf734fe988a10115a04,2023-08-28 21:59:59.999999+00:00,-183.0,2023-08-23 19:03:58.999999+00:00,-188.0,SIM
229,64e01427fb4a9f25d5b9f132,2023-08-21 18:00:00+00:00,-190.0,2023-08-14 23:58:59.999999+00:00,-197.0,SIM
230,64a94ddbce5e50959dfc6322,2023-07-18 18:00:00+00:00,-224.0,2023-07-12 18:00:00+00:00,-230.0,SIM
231,64c263b61b37afb8cf66f550,2023-07-27 15:00:00+00:00,-215.0,2023-07-27 12:00:00+00:00,-215.0,SIM
232,64ca4bfe90bb698f0afad88e,2023-08-02 17:00:00+00:00,-209.0,2023-08-02 09:35:00+00:00,-209.0,SIM
233,64bfc4a3cb91b306d23e5ea3,2023-07-26 12:00:00+00:00,-216.0,2023-07-25 09:59:59.999999+00:00,-217.0,SIM
234,64b7d4b511d76887c50eb335,2023-07-19 20:00:00+00:00,-223.0,2023-07-19 12:00:00+00:00,-223.0,SIM
235,64be890fb56367e7b3fb7880,2023-07-25 15:00:00+00:00,-217.0,2023-07-24 12:00:00+00:00,-218.0,SIM
236,64b6c8b77fab62ff95eaa9d6,2023-07-20 12:00:00+00:00,-222.0,2023-07-18 12:00:00+00:00,-224.0,SIM
237,64a94ddbce5e50959dfc6322,2023-07-18 18:00:00+00:00,-224.0,2023-07-12 18:00:00+00:00,-230.0,SIM
238,64cd795daa27d8cf5b4c4dd5,2023-08-08 19:30:00+00:00,-203.0,2023-08-04 19:25:00+00:00,-207.0,SIM
239,64da1277d5d3f57ea1178d32,2023-08-15 09:59:59.999999+00:00,-196.0,2023-08-14 09:00:00+00:00,-197.0,SIM
240,64dcd1a2c8ac22de05ba7637,2023-08-18 18:00:00+00:00,-193.0,2023-08-16 12:59:59.999999+00:00,-195.0,SIM
241,64dcd1a2c8ac22de05ba7637,2023-08-18 18:00:00+00:00,-193.0,2023-08-16 12:59:59.999999+00:00,-195.0,SIM
242,64dcd1a2c8ac22de05ba7637,2023-08-18 18:00:00+00:00,-193.0,2023-08-16 12:59:59.999999+00:00,-195.0,SIM
243,64c7b8d079c65b945f6f2f73,2023-08-01 15:00:00+00:00,-210.0,2023-07-31 12:00:00+00:00,-211.0,SIM
244,65042564ce693a1f7dc2846e,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
245,6504256479699444aaba8b82,2023-09-18 09:01:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
246,6504256479699444aaba8b82,2023-09-18 09:01:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
247,65042565d8e38fa43afa0c64,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
248,65042563e620cbeb515dd222,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
249,65042564ce693a1f7dc2846e,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
250,6504256479699444aaba8b82,2023-09-18 09:01:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
251,65042569e6da20de38cd0263,2023-09-18 09:01:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
252,65042569e6da20de38cd0263,2023-09-18 09:01:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
253,65042565d8e38fa43afa0c64,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
254,65042569e6da20de38cd0263,2023-09-18 09:01:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
255,6504256479699444aaba8b82,2023-09-18 09:01:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
256,65042569e6da20de38cd0263,2023-09-18 09:01:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
257,65042564ce693a1f7dc2846e,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
258,6504256cac4e88a91920af05,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
259,6504256bf629c6c86f6e0228,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
260,65042562874832d3b895715e,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
261,650425610a239a6a961faaef,2023-09-18 18:59:59.999999+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
262,6504256bf629c6c86f6e0228,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
263,65042581f629c6c86f6e5f68,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
264,6504256cac4e88a91920af05,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
265,65042563e620cbeb515dd222,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
266,65042563e6eadbfecab2789c,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
267,65042563e620cbeb515dd222,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
268,65042563e620cbeb515dd222,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
269,65042563e6eadbfecab2789c,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
270,65042563e6eadbfecab2789c,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
271,65042563e6eadbfecab2789c,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
272,65042562874832d3b895715e,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
273,65042567874832d3b895743c,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
274,6504256691bf5718b27548cd,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
275,6509785bf70334226fdd135d,2023-09-19 12:59:59.999999+00:00,-161.0,2023-09-19 12:30:59.999999+00:00,-161.0,SIM
276,6504256691bf5718b27548cd,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
277,6504256691bf5718b27548cd,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
278,6502e0dca14306ea9859ecec,2023-09-14 13:18:00+00:00,-166.0,2023-09-14 12:31:18+00:00,-166.0,SIM
279,6504256691bf5718b27548cd,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
280,6502eea84adfbb7cd74b492f,2023-09-18 18:55:00+00:00,-162.0,2023-09-14 12:00:00+00:00,-166.0,SIM
281,65042581f629c6c86f6e5f68,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
282,650be291dd5ccbc4b36cd8e4,2023-09-22 23:58:59.999999+00:00,-158.0,2023-09-21 08:28:49+00:00,-159.0,SIM
283,6512c5c9657a534da3b0527c,2023-09-26 18:00:00+00:00,-154.0,2023-09-26 12:00:00+00:00,-154.0,SIM
284,61c0f1cdd4fabe02d47d7d4d,2021-12-22 18:20:59.999999+00:00,-797.0,2021-12-20 18:30:00+00:00,-799.0,SIM
285,650d771a74bd031ad705957c,2023-09-22 18:00:00+00:00,-158.0,2023-09-22 12:00:00+00:00,-158.0,SIM
286,6513180b74c8187b707661a1,2023-09-26 18:00:00+00:00,-154.0,2023-09-26 15:00:00+00:00,-154.0,SIM
287,65116155dfa78cd131650476,2023-09-25 12:46:00+00:00,-155.0,2023-09-25 12:30:54.999999+00:00,-155.0,SIM
288,64f236a32cf0ca66fec4a42b,2023-09-06 12:00:00+00:00,-174.0,2023-09-01 12:00:00+00:00,-179.0,SIM
289,65042565d8e38fa43afa0c64,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
290,65042566aa74a91e778075f6,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
291,650425683e48cff5ed861dd5,2023-09-18 09:01:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
292,65042566aa74a91e778075f6,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
293,65042566aa74a91e778075f6,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
294,65042565d8e38fa43afa0c64,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
295,65042566aa74a91e778075f6,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
296,650425683e48cff5ed861dd5,2023-09-18 09:01:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
297,650425683e48cff5ed861dd5,2023-09-18 09:01:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
298,6504aaaac4f92d06c070f805,2023-09-17 13:33:00+00:00,-163.0,2023-09-15 21:04:19+00:00,-165.0,SIM
299,65042567874832d3b895743c,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
300,65042567874832d3b895743c,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
301,65042567874832d3b895743c,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
302,650425683e48cff5ed861dd5,2023-09-18 09:01:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
303,65042564ce693a1f7dc2846e,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
304,63fde0db91674fcdd04f9435,2023-03-03 18:00:00+00:00,-361.0,2023-02-28 12:00:00+00:00,-364.0,SIM
305,6407318acd01cff7363c7c8d,2023-03-08 18:00:00+00:00,-356.0,2023-03-07 18:00:00+00:00,-357.0,SIM
306,6400885e45b20040e882cc1b,2023-03-06 11:00:00+00:00,-358.0,2023-03-03 15:59:59.999999+00:00,-361.0,SIM
307,63f898d5a9763fb5d6328fbd,2023-02-24 18:00:00+00:00,-368.0,2023-02-24 12:00:00+00:00,-368.0,SIM
308,63e0fb46aed0be7756eae6a8,2023-02-24 18:00:00+00:00,-368.0,2023-02-06 12:00:00+00:00,-386.0,SIM
309,63fde967d388a5f669d7b841,2023-03-02 08:00:00+00:00,-362.0,2023-02-28 12:00:00+00:00,-364.0,SIM
310,63ffac788b9447b7eb1c086c,2023-03-08 12:00:00+00:00,-356.0,2023-03-08 09:00:00+00:00,-356.0,SIM
311,64199c1497ff5dca77abbfa2,2023-03-21 15:00:00+00:00,-343.0,2023-03-21 12:00:00+00:00,-343.0,SIM
312,641b4d0274486f30eb5907fd,2023-03-23 14:00:00+00:00,-341.0,2023-03-22 18:00:00+00:00,-342.0,SIM
313,641c5343e4d22bf4a84f3f2a,2023-03-23 15:00:00+00:00,-341.0,2023-03-23 12:00:00+00:00,-341.0,SIM
314,6419df331a5bf160c64a4c71,2023-03-24 09:00:00+00:00,-340.0,2023-03-21 18:00:00+00:00,-343.0,SIM
315,640f0070b2e9e4eaf3a4d485,2023-03-13 18:00:00+00:00,-351.0,2023-03-13 12:00:00+00:00,-351.0,SIM
316,6414764a23ff0295ceb75512,2023-03-22 12:59:59.999999+00:00,-342.0,2023-03-22 12:00:00+00:00,-342.0,SIM
317,63ebb08e43b87222154e2934,2023-02-28 19:05:00+00:00,-364.0,2023-02-27 23:58:59.999999+00:00,-365.0,SIM
318,63e6cd15038628d79a7fc5ff,2023-02-28 23:00:00+00:00,-364.0,2023-02-10 21:59:59.999999+00:00,-382.0,SIM
319,63ef85ba96769b681f8a5cca,2023-02-17 18:00:00+00:00,-375.0,2023-02-17 12:00:00+00:00,-375.0,SIM
320,63e6cd15038628d79a7fc5ff,2023-02-28 23:00:00+00:00,-364.0,2023-02-10 21:59:59.999999+00:00,-382.0,SIM
321,63e6cd15038628d79a7fc5ff,2023-02-28 23:00:00+00:00,-364.0,2023-02-10 21:59:59.999999+00:00,-382.0,SIM
322,63ee3e31c896ff28c87e769e,2023-02-16 18:00:00+00:00,-376.0,2023-02-16 12:00:00+00:00,-376.0,SIM
323,63eb9fb50ad11863164b0cd1,2023-02-16 23:58:59.999999+00:00,-376.0,2023-02-14 11:00:00+00:00,-378.0,SIM
324,63eb9fb50ad11863164b0cd1,2023-02-16 23:58:59.999999+00:00,-376.0,2023-02-14 11:00:00+00:00,-378.0,SIM
325,641c62ef868f44afe3bcebc1,2023-03-23 14:00:00+00:00,-341.0,2023-03-23 12:00:00+00:00,-341.0,SIM
326,63e6b730c4dd039cef7db889,2023-02-16 08:00:00+00:00,-376.0,2023-02-13 12:00:00+00:00,-379.0,SIM
327,63e6cd15038628d79a7fc5ff,2023-02-28 23:00:00+00:00,-364.0,2023-02-10 21:59:59.999999+00:00,-382.0,SIM
328,63e6cd15038628d79a7fc5ff,2023-02-28 23:00:00+00:00,-364.0,2023-02-10 21:59:59.999999+00:00,-382.0,SIM
329,63f751cb590aff7c0e7c50ac,2023-02-24 18:00:00+00:00,-368.0,2023-02-23 12:00:00+00:00,-369.0,SIM
330,63eff2b5da38d09450280c29,2023-02-18 09:59:59.999999+00:00,-374.0,2023-02-17 12:00:00+00:00,-375.0,SIM
331,63e6cd15038628d79a7fc5ff,2023-02-28 23:00:00+00:00,-364.0,2023-02-10 21:59:59.999999+00:00,-382.0,SIM
332,63e6cd15038628d79a7fc5ff,2023-02-28 23:00:00+00:00,-364.0,2023-02-10 21:59:59.999999+00:00,-382.0,SIM
333,63e6cd15038628d79a7fc5ff,2023-02-28 23:00:00+00:00,-364.0,2023-02-10 21:59:59.999999+00:00,-382.0,SIM
334,63fde0db91674fcdd04f9435,2023-03-03 18:00:00+00:00,-361.0,2023-02-28 12:00:00+00:00,-364.0,SIM
335,64526d82bb58b3483fbb156f,2023-05-17 08:00:00+00:00,-286.0,2023-05-05 18:00:00+00:00,-298.0,SIM
336,6476544e9d9407d2b5472547,2023-06-02 18:00:00+00:00,-270.0,2023-05-31 18:00:00+00:00,-272.0,SIM
337,6476544e9d9407d2b5472547,2023-06-02 18:00:00+00:00,-270.0,2023-05-31 18:00:00+00:00,-272.0,SIM
338,646dff81d1b317e6cce29fd4,2023-05-25 18:04:59.999999+00:00,-278.0,2023-05-24 09:10:00+00:00,-279.0,SIM
339,6479ce69f44662d52fafa831,2023-06-02 21:59:59.999999+00:00,-270.0,2023-06-02 12:00:00+00:00,-270.0,SIM
340,646f802e130a992d7114653c,2023-05-25 22:12:00+00:00,-278.0,2023-05-25 19:12:27+00:00,-278.0,SIM
341,646dff81d1b317e6cce29fd4,2023-05-25 18:04:59.999999+00:00,-278.0,2023-05-24 09:10:00+00:00,-279.0,SIM
342,646f82b495349ddd2342c169,2023-05-26 17:00:00+00:00,-277.0,2023-05-26 17:00:00+00:00,-277.0,SIM
343,61c0f1cdd4fabe02d47d7d4d,2021-12-22 18:20:59.999999+00:00,-797.0,2021-12-20 18:30:00+00:00,-799.0,SIM
344,6489d0272c8ad06e96fa2e3a,2023-06-14 21:59:59.999999+00:00,-258.0,2023-06-13 12:00:00+00:00,-259.0,SIM
345,64958171822743b0a95eec29,2023-06-26 21:59:59.999999+00:00,-246.0,2023-06-24 12:00:00+00:00,-248.0,SIM
346,64ede6e31b9b55305f023ff9,2023-09-04 21:59:59.999999+00:00,-176.0,2023-08-30 21:59:59.999999+00:00,-181.0,SIM
347,6479ce69f44662d52fafa831,2023-06-02 21:59:59.999999+00:00,-270.0,2023-06-02 12:00:00+00:00,-270.0,SIM
348,641a322aff5ac11d39897482,2023-06-01 20:03:59.999999+00:00,-271.0,2023-05-26 18:00:00+00:00,-277.0,SIM
349,641e10d1e3aa2f000d1e68de,2023-03-27 12:30:00+00:00,-337.0,2023-03-24 18:30:00+00:00,-340.0,SIM
350,645242cd1929d38a54f2660d,2023-05-05 18:00:00+00:00,-298.0,2023-05-02 12:00:00+00:00,-301.0,SIM
351,645e3c28df65c2264b102386,2023-05-15 18:00:00+00:00,-288.0,2023-05-12 12:00:00+00:00,-291.0,SIM
352,641a3234d00c0c8d63538008,2023-03-31 18:58:00+00:00,-333.0,2023-03-24 18:00:00+00:00,-340.0,SIM
353,641a317a89816710fdd426a7,2023-03-24 21:59:59.999999+00:00,-340.0,2023-03-24 18:00:00+00:00,-340.0,SIM
354,641a3222a0bcda7eecbc9887,2023-03-31 18:00:00+00:00,-333.0,2023-03-24 18:00:00+00:00,-340.0,SIM
355,646b78c9149518b7497e6d3d,2023-05-22 18:59:59.999999+00:00,-281.0,2023-05-22 12:00:00+00:00,-281.0,SIM
356,6424a453630defb44cb7d498,2023-04-13 21:59:59.999999+00:00,-320.0,2023-03-31 21:59:59.999999+00:00,-333.0,SIM
357,6397bfacf207f60118ba4f1d,2023-05-23 12:00:00+00:00,-280.0,2023-05-19 18:00:00+00:00,-284.0,SIM
358,63c15b4c1be2a20134315147,2023-05-23 12:00:00+00:00,-280.0,2023-05-19 18:00:00+00:00,-284.0,SIM
359,645cd04d0d689eb17b0f2020,2023-05-12 22:16:18+00:00,-291.0,2023-05-11 12:00:00+00:00,-292.0,SIM
360,645a408886fabb53d6acd22c,2023-05-09 16:30:00+00:00,-294.0,2023-05-09 12:00:00+00:00,-294.0,SIM
361,642700176bcd1818d6bd60ba,2023-04-04 18:00:00+00:00,-329.0,2023-03-31 18:00:00+00:00,-333.0,SIM
362,6450f5f3f33589caa9fa8bb1,2023-05-02 12:00:00+00:00,-301.0,2023-05-02 09:00:00+00:00,-301.0,SIM
363,645e3c28df65c2264b102386,2023-05-15 18:00:00+00:00,-288.0,2023-05-12 12:00:00+00:00,-291.0,SIM
364,645d09e50823407ed9da1c05,2023-04-26 18:00:00+00:00,-307.0,2023-04-03 08:00:00+00:00,-330.0,SIM
365,64b7e35cda7a0bcc7872656a,2023-08-25 18:00:00+00:00,-186.0,2023-08-14 14:00:00+00:00,-197.0,SIM
366,63e636f603c462a4cdfc56f7,2023-02-17 15:59:59.999999+00:00,-375.0,2023-02-03 08:00:00+00:00,-389.0,SIM
367,64243c2bfc60097fb130a12e,2023-04-06 18:00:00+00:00,-327.0,2023-03-29 18:00:00+00:00,-335.0,SIM
368,642431a8aaaab930685a9942,2023-04-04 18:00:00+00:00,-329.0,2023-03-27 12:00:00+00:00,-337.0,SIM
369,63e63307d7e6bcd9bd2c003e,2023-02-17 15:59:59.999999+00:00,-375.0,2023-02-03 08:00:00+00:00,-389.0,SIM
370,63ce711538d64201459f02dc,2022-12-28 18:00:00+00:00,-426.0,2022-11-23 12:00:00+00:00,-461.0,SIM
371,63e22de806369ab4cd0e7759,2023-03-15 09:00:00+00:00,-349.0,2023-02-28 12:00:00+00:00,-364.0,SIM
372,642c03c8be0459fdc4fde2b6,2023-04-25 09:00:00+00:00,-308.0,2023-04-07 08:00:00+00:00,-326.0,SIM
373,6435677bc2eb3e990e53d90f,2023-03-31 21:59:59.999999+00:00,-333.0,2023-03-17 18:00:00+00:00,-347.0,SIM
374,64592fb69077ef2a0be625a1,2023-06-16 18:59:59.999999+00:00,-256.0,2023-06-13 18:00:00+00:00,-259.0,SIM
375,64592fb69077ef2a0be625a1,2023-06-16 18:59:59.999999+00:00,-256.0,2023-06-13 18:00:00+00:00,-259.0,SIM
376,6435677bc2eb3e990e53d90f,2023-03-31 21:59:59.999999+00:00,-333.0,2023-03-17 18:00:00+00:00,-347.0,SIM
377,64447ec8b8590180328b7bbb,2023-05-01 20:00:00+00:00,-302.0,2023-04-24 18:00:00+00:00,-309.0,SIM
378,63ce7616863c0000168c03c8,2022-12-28 18:00:00+00:00,-426.0,2022-11-23 12:00:00+00:00,-461.0,SIM
379,637e4f00931a1a06ec2528c2,2023-01-13 18:00:00+00:00,-410.0,2022-11-23 12:00:00+00:00,-461.0,SIM
380,639310b6ebf3be0103073fd5,2023-01-17 18:00:00+00:00,-406.0,2023-01-02 12:00:00+00:00,-421.0,SIM
381,63ce6e6d75dd6901706e0a05,2023-02-03 08:25:00+00:00,-389.0,2022-11-23 12:00:00+00:00,-461.0,SIM
382,63c19869211a8501e3cf76a0,2023-01-24 18:00:00+00:00,-399.0,2023-01-02 12:00:00+00:00,-421.0,SIM
383,638f32c716b3fe01166d2dc0,2023-02-17 18:00:00+00:00,-375.0,2023-01-27 17:00:00+00:00,-396.0,SIM
384,637d363003f89d0c079fc939,2022-12-06 18:00:00+00:00,-448.0,2022-11-22 12:00:00+00:00,-462.0,SIM
385,63889053407f0700c332b5f6,2022-12-02 08:00:00+00:00,-452.0,2022-12-01 12:00:00+00:00,-453.0,SIM
386,63c54a6c7e717103540350b7,2023-01-24 18:00:00+00:00,-399.0,2023-01-17 08:29:59.999999+00:00,-406.0,SIM
387,63c54a6c7e717103540350b7,2023-01-24 18:00:00+00:00,-399.0,2023-01-17 08:29:59.999999+00:00,-406.0,SIM
388,63c54a6c7e717103540350b7,2023-01-24 18:00:00+00:00,-399.0,2023-01-17 08:29:59.999999+00:00,-406.0,SIM
389,63ce6dafbf38c301219304b1,2023-02-03 08:25:00+00:00,-389.0,2022-11-23 12:00:00+00:00,-461.0,SIM
390,63ca90c7c6ebee0334c2155d,2022-12-28 18:00:00+00:00,-426.0,2022-11-23 12:00:00+00:00,-461.0,SIM
391,63c54a6c7e717103540350b7,2023-01-24 18:00:00+00:00,-399.0,2023-01-17 08:29:59.999999+00:00,-406.0,SIM
392,63c54a6c7e717103540350b7,2023-01-24 18:00:00+00:00,-399.0,2023-01-17 08:29:59.999999+00:00,-406.0,SIM
393,63c54a6c7e717103540350b7,2023-01-24 18:00:00+00:00,-399.0,2023-01-17 08:29:59.999999+00:00,-406.0,SIM
394,63c54a6c7e717103540350b7,2023-01-24 18:00:00+00:00,-399.0,2023-01-17 08:29:59.999999+00:00,-406.0,SIM
395,647df27674e60aad18abba15,2023-06-16 18:00:00+00:00,-256.0,2023-06-05 18:00:00+00:00,-267.0,SIM
396,649acc9235dab6ec60c34dd7,2023-07-03 21:07:00+00:00,-239.0,2023-06-29 18:00:00+00:00,-243.0,SIM
397,64ab5e49fef55156c0a8f829,2023-07-10 18:00:00+00:00,-232.0,2023-07-05 18:00:00+00:00,-237.0,SIM
398,64a2b371cf12349df3fb5c69,2023-07-03 21:07:00+00:00,-239.0,2023-06-29 18:00:00+00:00,-243.0,SIM
399,649acc694ec2a6fe759ec5df,2023-07-03 21:07:00+00:00,-239.0,2023-06-29 18:00:00+00:00,-243.0,SIM
400,649ac794f0b3095c13feba8f,2023-07-03 21:07:00+00:00,-239.0,2023-06-29 18:00:00+00:00,-243.0,SIM
401,649acbfeba18a34f30a29460,2023-07-03 21:07:00+00:00,-239.0,2023-06-29 18:00:00+00:00,-243.0,SIM
402,64ac3e34cd0d9696a32d218b,2023-07-17 18:00:00+00:00,-225.0,2023-07-10 18:00:00+00:00,-232.0,SIM
403,64bedd2095e9260ee6f16031,2023-07-25 09:59:59.999999+00:00,-217.0,2023-07-24 08:00:00+00:00,-218.0,SIM
404,64d41f02f4b82e5393cdff34,2023-08-11 20:00:00+00:00,-200.0,2023-08-09 21:00:00+00:00,-202.0,SIM
405,61c0f1cdd4fabe02d47d7d4d,2021-12-22 18:20:59.999999+00:00,-797.0,2021-12-20 18:30:00+00:00,-799.0,SIM
406,64d3b9956df21574e929c029,2023-08-09 20:00:00+00:00,-202.0,2023-08-08 18:00:00+00:00,-203.0,SIM
407,645d0b634fb30d3fac6973f3,2023-05-22 18:00:00+00:00,-281.0,2023-05-03 12:59:59.999999+00:00,-300.0,SIM
408,64c2610350b85792fb708116,2023-09-01 18:00:00+00:00,-179.0,2023-07-28 15:59:59.999999+00:00,-214.0,SIM
409,649acb9af439b518164d3171,2023-07-03 21:07:00+00:00,-239.0,2023-06-29 18:00:00+00:00,-243.0,SIM
410,646516412e6a1e54caca961e,2023-06-06 21:59:59.999999+00:00,-266.0,2023-05-19 12:00:00+00:00,-284.0,SIM
